dataset,sample_id,reference_text,pred_text,wer,avg_logprob,no_speech_prob,compression_ratio,label_3class,hallucination_binary,annotator_id,notes,source_file,meeting_id,speaker,noise_type,snr_db,audio_path,y,lm_avg_neg_logprob,lm_perplexity,lm_surprisal_std,repetition_ratio,unique_token_ratio,token_count
librispeech_fallback,ls_0042__clean,THERE COULD BE LITTLE ART IN THIS LAST AND FINAL ROUND OF FENCING,There could be little art in this last and final round of fencing.,1.0,-0.2248056199815538,0.0118089169263839,1.0,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,clean,,,0,5.129817485809326,168.98627283730687,3.209782600402832,0.0,1.0,14
librispeech_fallback,ls_0042__white_10dB,THERE COULD BE LITTLE ART IN THIS LAST AND FINAL ROUND OF FENCING,There could be little art in this last and final round of fencing.,1.0,-0.277236991458469,0.0249422062188386,1.0,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,white,10.0,,0,5.129817485809326,168.98627283730687,3.209782600402832,0.0,1.0,14
librispeech_fallback,ls_0042__pink_10dB,THERE COULD BE LITTLE ART IN THIS LAST AND FINAL ROUND OF FENCING,There could be a little art in this last and final round of fencing.,1.0769230769230769,-0.2101805335596988,0.0099670272320508,1.0303030303030305,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,pink,10.0,,0,4.667057991027832,106.38429802112233,2.9670937061309814,0.0,1.0,15
librispeech_fallback,ls_0042__babble_10dB,THERE COULD BE LITTLE ART IN THIS LAST AND FINAL ROUND OF FENCING,There could be little art in this last and final round of fencing.,1.0,-0.4160145388709174,0.0137972310185432,1.0,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,babble,10.0,,0,5.129817485809326,168.98627283730687,3.209782600402832,0.0,1.0,14
librispeech_fallback,ls_0043__clean,HE HAS GONE AND GONE FOR GOOD ANSWERED POLYCHROME WHO HAD MANAGED TO SQUEEZE INTO THE ROOM BESIDE THE DRAGON AND HAD WITNESSED THE OCCURRENCES WITH MUCH INTEREST,"He has gone, and gone for good,"" answered Polychrome, who had managed to squeeze into the room beside the dragon, and had witnessed the occurrences with much interest.",1.0,-0.147767474011677,0.0080440193414688,1.3577235772357723,Hallucination Error,hallucination,,,librispeech_annotation_noisy.csv,,unknown,clean,,,1,4.798722267150879,121.35525881355734,2.9871699810028076,0.0,0.7941176470588235,34
librispeech_fallback,ls_0043__white_10dB,HE HAS GONE AND GONE FOR GOOD ANSWERED POLYCHROME WHO HAD MANAGED TO SQUEEZE INTO THE ROOM BESIDE THE DRAGON AND HAD WITNESSED THE OCCURRENCES WITH MUCH INTEREST,"He has gone, and gone for good, and through Polychrome, who had managed to squeeze into the room beside the dragon, and had witnessed the occurrences with much interest.",1.0357142857142858,-0.279228755405971,0.0230299960821867,1.396694214876033,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,white,10.0,,0,4.947139739990234,140.77174374995624,3.072762966156006,0.0,0.7428571428571429,35
librispeech_fallback,ls_0043__pink_10dB,HE HAS GONE AND GONE FOR GOOD ANSWERED POLYCHROME WHO HAD MANAGED TO SQUEEZE INTO THE ROOM BESIDE THE DRAGON AND HAD WITNESSED THE OCCURRENCES WITH MUCH INTEREST,"He has gone, and gone for good,"" answered Polychrome, who had managed to squeeze into the room beside the dragon, and had witnessed the occurrences with much interest.",1.0,-0.147774684719923,0.0047488003037869,1.3577235772357723,Hallucination Error,hallucination,,,librispeech_annotation_noisy.csv,,unknown,pink,10.0,,1,4.798722267150879,121.35525881355734,2.9871699810028076,0.0,0.7941176470588235,34
librispeech_fallback,ls_0043__babble_10dB,HE HAS GONE AND GONE FOR GOOD ANSWERED POLYCHROME WHO HAD MANAGED TO SQUEEZE INTO THE ROOM BESIDE THE DRAGON AND HAD WITNESSED THE OCCURRENCES WITH MUCH INTEREST,"He has gone, and gone for good, and so Polychrome would manage to squeeze into the room beside the dragon and had witnessed the occurrences with much interest.",1.0,-0.3006056516598432,0.0241203270852565,1.358974358974359,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,babble,10.0,,0,5.456064224243164,234.17395210387042,3.379281520843506,0.0,0.8125,32
librispeech_fallback,ls_0044__clean,ONE MINUTE A VOICE SAID AND THE TIME BUZZER SOUNDED,"One minute, a voice said, and a time buzzer sounded.",1.0,-0.3114056026234346,0.0387621372938156,0.912280701754386,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,clean,,,0,4.560704231262207,95.65081641219334,3.4970383644104004,0.0,0.8571428571428571,14
librispeech_fallback,ls_0044__white_10dB,ONE MINUTE A VOICE SAID AND THE TIME BUZZER SOUNDED,"One minute, a voice said, and the time buzzer sounded.",1.0,-0.373447249917423,0.0580522343516349,0.9,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,white,10.0,,0,4.651512622833252,104.74330292134215,3.5822858810424805,0.0,0.9285714285714286,14
librispeech_fallback,ls_0044__pink_10dB,ONE MINUTE A VOICE SAID AND THE TIME BUZZER SOUNDED,"One minute, a voice said, and a time buzzer sounded.",1.0,-0.3049719193402458,0.0318437106907367,0.912280701754386,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,pink,10.0,,0,4.560704231262207,95.65081641219334,3.4970383644104004,0.0,0.8571428571428571,14
librispeech_fallback,ls_0044__babble_10dB,ONE MINUTE A VOICE SAID AND THE TIME BUZZER SOUNDED,"One minute, a voice said, and the time buzzer sounded.",1.0,-0.3224179604474236,0.0451776683330535,0.9,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,babble,10.0,,0,4.651512622833252,104.74330292134215,3.5822858810424805,0.0,0.9285714285714286,14
librispeech_fallback,ls_0045__clean,PARTICULARLY SO ON THIS LAST NIGHT WHEN ONLY TWO OF THE LITTLE CUBICLES WERE OCCUPIED THE THOUSANDS OF OTHERS STANDING WITH DARK EMPTY DOORS,"Particularly so, on this last night, when only two of the little cubicles were occupied, the thousands of others standing with dark, empty doors.",1.0,-0.170211683000837,0.0080340998247265,1.2831858407079646,Hallucination Error,hallucination,,,librispeech_annotation_noisy.csv,,unknown,clean,,,1,4.613551616668701,100.84166532070216,3.263946771621704,0.0,0.8387096774193549,31
librispeech_fallback,ls_0045__white_10dB,PARTICULARLY SO ON THIS LAST NIGHT WHEN ONLY TWO OF THE LITTLE CUBICLES WERE OCCUPIED THE THOUSANDS OF OTHERS STANDING WITH DARK EMPTY DOORS,"Particularly so, on this last night, when only two of the little cubicles were occupied, the thousands of others standing with dark, empty doors.",1.0,-0.1909711974007742,0.0269511342048645,1.2831858407079646,Hallucination Error,hallucination,,,librispeech_annotation_noisy.csv,,unknown,white,10.0,,1,4.613551616668701,100.84166532070216,3.263946771621704,0.0,0.8387096774193549,31
librispeech_fallback,ls_0045__pink_10dB,PARTICULARLY SO ON THIS LAST NIGHT WHEN ONLY TWO OF THE LITTLE CUBICLES WERE OCCUPIED THE THOUSANDS OF OTHERS STANDING WITH DARK EMPTY DOORS,"Particularly so, on this last night, when only two of the little cubicles were occupied, the thousands of others standing with dark, empty doors.",1.0,-0.187103761945452,0.0101265832781791,1.2831858407079646,Hallucination Error,hallucination,,,librispeech_annotation_noisy.csv,,unknown,pink,10.0,,1,4.613551616668701,100.84166532070216,3.263946771621704,0.0,0.8387096774193549,31
librispeech_fallback,ls_0045__babble_10dB,PARTICULARLY SO ON THIS LAST NIGHT WHEN ONLY TWO OF THE LITTLE CUBICLES WERE OCCUPIED THE THOUSANDS OF OTHERS STANDING WITH DARK EMPTY DOORS,"Particularly so, on this last night, when only two of the little cubicles were occupied, the thousands of others standing with dark, empty doors.",1.0,-0.2103020259312221,0.0199028234928846,1.2831858407079646,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,babble,10.0,,0,4.613551616668701,100.84166532070216,3.263946771621704,0.0,0.8387096774193549,31
librispeech_fallback,ls_0046__clean,HE HAS GRAVE DOUBTS WHETHER SIR FREDERICK LEIGHTON'S WORK IS REALLY GREEK AFTER ALL AND CAN DISCOVER IN IT BUT LITTLE OF ROCKY ITHACA,He has grave doubts whether Sir Frederick Layton's work is really Greek after all and can discover in it but little of rocky Ithaca.,1.0,-0.2063026568468879,0.0114868758246302,1.1785714285714286,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,clean,,,0,6.067948341369629,431.7938785395477,3.8179516792297363,0.0,1.0,29
librispeech_fallback,ls_0046__white_10dB,HE HAS GRAVE DOUBTS WHETHER SIR FREDERICK LEIGHTON'S WORK IS REALLY GREEK AFTER ALL AND CAN DISCOVER IN IT BUT LITTLE OF ROCKY ITHACA,He has great doubts whether Sir Frederick Layton's work is really great after all and can discover in it but little of Wauke Ithaca.,1.0,-0.3586865001254611,0.0705545172095298,1.1891891891891893,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,white,10.0,,0,5.882728576660156,358.78688483511905,3.1088271141052246,0.0,0.967741935483871,31
librispeech_fallback,ls_0046__pink_10dB,HE HAS GRAVE DOUBTS WHETHER SIR FREDERICK LEIGHTON'S WORK IS REALLY GREEK AFTER ALL AND CAN DISCOVER IN IT BUT LITTLE OF ROCKY ITHACA,He has grave doubts whether Sir Frederick Layton's work is really Greek after all and can discover in it but little of rocky Ithaca.,1.0,-0.2116294888889088,0.0113099012523889,1.1785714285714286,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,pink,10.0,,0,6.067948341369629,431.7938785395477,3.8179516792297363,0.0,1.0,29
librispeech_fallback,ls_0046__babble_10dB,HE HAS GRAVE DOUBTS WHETHER SIR FREDERICK LEIGHTON'S WORK IS REALLY GREEK AFTER ALL AND CAN DISCOVER IN IT BUT LITTLE OF ROCKY ITHACA,"He has graved doubts whether Sir Frederick Layton's work is really grieved after all, and can discover in it but little of Wati Ithaca.",1.0,-0.4367214002107319,0.0219204425811767,1.1842105263157894,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,babble,10.0,,0,6.176932334899902,481.51256907716794,3.412170648574829,0.0,1.0,33
librispeech_fallback,ls_0047__clean,THAT'S FUNNY REMARKED BETSY THOUGHTFULLY,"That's funny, remarked Betsy thoughtfully.",1.0,-0.2995381355285644,0.0266301184892654,0.84,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,clean,,,0,7.3389363288879395,1539.0741739678983,4.824565887451172,0.0,1.0,9
librispeech_fallback,ls_0047__white_10dB,THAT'S FUNNY REMARKED BETSY THOUGHTFULLY,"That's funny, remarked a bit thoughtfully.",1.2,-0.4872338090624128,0.0340581312775611,0.84,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,white,10.0,,0,5.5490641593933105,256.9969351642842,4.741788864135742,0.0,1.0,10
librispeech_fallback,ls_0047__pink_10dB,THAT'S FUNNY REMARKED BETSY THOUGHTFULLY,"That's funny, remarked Betsy thoughtfully.",1.0,-0.2893470355442592,0.0120218489319086,0.84,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,pink,10.0,,0,7.3389363288879395,1539.0741739678983,4.824565887451172,0.0,1.0,9
librispeech_fallback,ls_0047__babble_10dB,THAT'S FUNNY REMARKED BETSY THOUGHTFULLY,"That's funny, remarked a bit too thoughtfully.",1.4,-0.4008365631103515,0.0234376844018697,0.8518518518518519,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,babble,10.0,,0,5.524721145629883,250.81638702260875,4.497337341308594,0.0,1.0,11
librispeech_fallback,ls_0048__clean,THE METAL FOREST IS IN THE GREAT DOMED CAVERN THE LARGEST IN ALL OUR DOMINIONS REPLIED KALIKO,"The middle forest is in the great domed cavern, the largest in all our dominions,"" replied Calico.",1.0,-0.2934918239198882,0.0156033700332045,1.1395348837209305,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,clean,,,0,5.690992832183838,296.1875392318232,3.582317590713501,0.0,0.9130434782608695,23
librispeech_fallback,ls_0048__white_10dB,THE METAL FOREST IS IN THE GREAT DOMED CAVERN THE LARGEST IN ALL OUR DOMINIONS REPLIED KALIKO,"The middle forest is in the great domed cavern, the largest in all our dominions, replied Calico.",1.0,-0.2626263123971444,0.020379826426506,1.1411764705882352,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,white,10.0,,0,5.931756496429443,376.8158084960326,4.153451919555664,0.0,0.8695652173913043,23
librispeech_fallback,ls_0048__pink_10dB,THE METAL FOREST IS IN THE GREAT DOMED CAVERN THE LARGEST IN ALL OUR DOMINIONS REPLIED KALIKO,"The middle forest is in the great domed cavern, the largest in all our dominions, replied Calico.",1.0,-0.2578205002678765,0.02184284850955,1.1411764705882352,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,pink,10.0,,0,5.931756496429443,376.8158084960326,4.153451919555664,0.0,0.8695652173913043,23
librispeech_fallback,ls_0048__babble_10dB,THE METAL FOREST IS IN THE GREAT DOMED CAVERN THE LARGEST IN ALL OUR DOMINIONS REPLIED KALIKO,"The middle forest is in the great domed cavern, the largest in all our dominions, with like Calico.",1.0588235294117647,-0.4307376861572266,0.0189067330211401,1.1647058823529413,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,babble,10.0,,0,5.691558837890625,296.3552305219444,3.7501237392425537,0.0,0.875,24
librispeech_fallback,ls_0049__clean,NEAR THE FIRE AND THE ORNAMENTS FRED BROUGHT HOME FROM INDIA ON THE MANTEL BOARD,"near the fire, and the ornaments Fred brought home from India on the mental board.",1.0,-0.2359026193618774,0.0015727255959063,1.108108108108108,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,clean,,,0,5.265550136566162,193.55275995412964,3.794004201889038,0.0,0.8947368421052632,19
librispeech_fallback,ls_0049__white_10dB,NEAR THE FIRE AND THE ORNAMENTS FRED BROUGHT HOME FROM INDIA ON THE MANTEL BOARD,"near the fire, and the ornaments Fred brought home from India on the mental board.",1.0,-0.2358643770217895,0.0290788877755403,1.108108108108108,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,white,10.0,,0,5.265550136566162,193.55275995412964,3.794004201889038,0.0,0.8947368421052632,19
librispeech_fallback,ls_0049__pink_10dB,NEAR THE FIRE AND THE ORNAMENTS FRED BROUGHT HOME FROM INDIA ON THE MANTEL BOARD,"near the fire, and the ornaments Fred brought home from India on the mental board.",1.0,-0.1777998924255371,0.0034820241853594,1.108108108108108,Hallucination Error,hallucination,,,librispeech_annotation_noisy.csv,,unknown,pink,10.0,,1,5.265550136566162,193.55275995412964,3.794004201889038,0.0,0.8947368421052632,19
librispeech_fallback,ls_0049__babble_10dB,NEAR THE FIRE AND THE ORNAMENTS FRED BROUGHT HOME FROM INDIA ON THE MANTEL BOARD,"near the fire, and the ornaments Fred brought home from India on the mental board.",1.0,-0.254728889465332,0.026594141498208,1.108108108108108,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,babble,10.0,,0,5.265550136566162,193.55275995412964,3.794004201889038,0.0,0.8947368421052632,19
librispeech_fallback,ls_0050__clean,THERE APPEARED TO BE AN IMMEDIATE ASSOCIATION WITH THE DEATH TRAUMA AS IF THE TWO WERE INEXTRICABLY LINKED INTO ONE,"There appeared to be an immediate association with the death trauma, as if the two were inextricably linked into one.",1.0,-0.1518055280049642,0.0151475491002202,1.2061855670103092,Hallucination Error,hallucination,,,librispeech_annotation_noisy.csv,,unknown,clean,,,1,4.044182777404785,57.064532548216185,3.4961001873016357,0.0,0.96,25
librispeech_fallback,ls_0050__white_10dB,THERE APPEARED TO BE AN IMMEDIATE ASSOCIATION WITH THE DEATH TRAUMA AS IF THE TWO WERE INEXTRICABLY LINKED INTO ONE,"There appeared to be an immediate association with the Death Dramat, as if the two were inexplicably linked into one.",1.0,-0.298583492155998,0.0774969086050987,1.181818181818182,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,white,10.0,,0,4.79124116897583,120.45077569025338,4.045887470245361,0.0,0.9583333333333334,24
librispeech_fallback,ls_0050__pink_10dB,THERE APPEARED TO BE AN IMMEDIATE ASSOCIATION WITH THE DEATH TRAUMA AS IF THE TWO WERE INEXTRICABLY LINKED INTO ONE,"There appeared to be an immediate association with the death trauma, as if the two were inextricably linked into one.",1.0,-0.1528724829355875,0.0173661578446626,1.2061855670103092,Hallucination Error,hallucination,,,librispeech_annotation_noisy.csv,,unknown,pink,10.0,,1,4.044182777404785,57.064532548216185,3.4961001873016357,0.0,0.96,25
librispeech_fallback,ls_0050__babble_10dB,THERE APPEARED TO BE AN IMMEDIATE ASSOCIATION WITH THE DEATH TRAUMA AS IF THE TWO WERE INEXTRICABLY LINKED INTO ONE,"There appeared to be an immediate association with the Death Trauma, as if the two were inexplicably linked into one.",1.0,-0.2934123992919922,0.0683280155062675,1.17,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,babble,10.0,,0,4.463927745819092,86.82787805238034,3.7014729976654053,0.0,0.9583333333333334,24
librispeech_fallback,ls_0051__clean,IROLG LOOKED AMAZED AT THE SUDDEN FURY OF THE ATTACK THEN SMILED,"I rolled, clicked the maze at the sudden fury of the attack, then smiled.",1.1666666666666667,-0.3153603076934814,0.0153666632249951,1.028169014084507,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,clean,,,0,5.662527084350586,287.87520905770384,4.580839157104492,0.0,0.8235294117647058,17
librispeech_fallback,ls_0051__white_10dB,IROLG LOOKED AMAZED AT THE SUDDEN FURY OF THE ATTACK THEN SMILED,"I won't look amazed at the sudden fury of the attack, then smile.",1.0833333333333333,-0.3025763913204795,0.0524058602750301,0.9701492537313432,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,white,10.0,,0,4.868423938751221,130.11568492099718,3.756026268005371,0.0,0.9375,16
librispeech_fallback,ls_0051__pink_10dB,IROLG LOOKED AMAZED AT THE SUDDEN FURY OF THE ATTACK THEN SMILED,"I rolled, clicked the maze at the sudden fury of the attack, then smiled.",1.1666666666666667,-0.3129748582839965,0.0274155493825674,1.028169014084507,Non-Hallucination Error,no_hallucination,,,librispeech_annotation_noisy.csv,,unknown,pink,10.0,,0,5.662527084350586,287.87520905770384,4.580839157104492,0.0,0.8235294117647058,17
